Part number,Part name,Location,Price,Balance,Unit,Value,WH
900748,Weld On Safety Hook PEJO C203,800501,48.46,4.00,Pcs,193.84,STD
900749,Weld On Safety Hook PEJO C205,800501,64.58,2.00,Pcs,129.16,STD
900750,Weld On Safety Hook PEJO C208,050201,78.20,5.00,Pcs,391.00,STD
900756,"Coil C19B 12V loose end (4,68)",800403,19.58,3.00,Pcs,58.74,STD
900761,Screw MC6S M8x90 12.9 Geomet,850107,0.86,27.00,Pcs,23.22,STD
900796,"Adapter 1/4"" M - 11/16"" ORFS M",820306,1.64,16.00,Pcs,26.24,STD
900798,"SAE Plate 1"" 6000PSI - 1"" wo o-ring",800506,15.14,20.00,Pcs,302.80,STD
900809,O-ring kit cross over valve SKV1022,810507,8.87,2.00,Pcs,17.74,STD
900812,"Fixing nut, coil NG4 ",810506,5.76,2.00,Pcs,11.52,STD
900834,Safety Hook PEJO C201 repair kit,800501,12.11,2.00,Pcs,24.22,STD
900835,Safety Hook PEJO C202/3 repair kit,800501,14.63,2.00,Pcs,29.26,STD
900836,Safety Hook PEJO C205 repair kit,800501,16.52,5.00,Pcs,82.60,STD
900840,Bushing Slide 35x39x30,800601,2.19,14.00,Pcs,30.66,STD
900853,Coil ER-24VDC/10-4303724,800402,20.19,4.00,Pcs,80.76,STD
900854,"Press. Sw. 40bar G1/4"", NO DT04-2P",810505,25.88,4.00,Pcs,103.52,STD
900857,Cable conduit Lightflex 16S ,CABLE FACTORY ,1.22,29.00,M,35.38,STD
900873,"Adapter 9/16"" JIC M - 3/8"" M",820405,2.27,10.00,Pcs,22.70,STD
900874,"Adapter L, 9/16""(x2) JIC M-9/16"" F",820405,2.24,3.00,Pcs,6.72,STD
900875,"Adapter 3/4"" JIC M - 1/2"" M",820405,6.10,8.00,Pcs,48.80,STD
900878,"Adapter 1/4"" M - 9/16"" JIC M",820405,1.16,11.00,Pcs,12.76,STD
900881,"Tredo washer 3/4""",820209,0.14,20.00,Pcs,2.80,STD
900882,"Adapter 1/4"" - bulkhead - 10L, L34",820109,1.66,6.00,Pcs,9.96,STD
900883,Sealing Kit cylinder 63/32,810406,50.08,1.00,Pcs,50.08,STD
900884,Sealing Kit cylinder 40/20,050201,45.16,1.00,Pcs,45.16,STD
900884,Sealing Kit cylinder 40/20,810308,45.16,2.00,Pcs,90.32,STD
900885,Sealing Kit cylinder 50/25,050201,46.67,1.00,Pcs,46.67,STD
900886,Sealing Kit cylinder 70/35,810403,51.34,1.00,Pcs,51.34,STD
900898,Nipple Grease M10x1 HI,810606,2.46,20.00,Pcs,49.20,STD
900910,"Check valve 3/4"" F-F",820210,12.18,7.00,Pcs,85.26,STD
900913,"Check valve 1/4"" F-F",820210,6.16,8.00,Pcs,49.28,STD
900914,"Check Valve 1/2"" F-F",820210,8.69,10.00,Pcs,86.90,STD
900915,"SAE Plate 3/4"" 6000PSI - 3/4 BSP"" ",800506,13.53,24.00,Pcs,324.72,STD
900916,"Adapter G 1"" -3/4"" M-M",820208,3.28,18.00,Pcs,59.04,STD
900918,Screw MC6S M10x20 12.9 Ge Dri-Loc,850206,0.33,42.00,Pcs,13.86,STD
900919,"Washer BRB M10 HB200 FZB 10,5X22X2",850206,0.04,37.00,Pcs,1.48,STD
900992,Washer BRB 17x30x3 HB 200 FZB,850203,0.06,7.00,Pcs,0.42,STD
900997,"TEMA 5000 Coupling Male 1/2"" T5021",800608,48.50,4.00,Pcs,194.00,STD
900998,"TEMA 5000 Coupling Fem. 1/2"" T5011",800608,22.64,6.00,Pcs,135.84,STD
900999,TEMA 5000 Dust Prot. Fem. T5016,800608,6.50,7.00,Pcs,45.50,STD
901000,TEMA 5000 Dust Prot. Male T5026,800608,6.50,3.00,Pcs,19.50,STD
901006,Screw MC6S M10X40 12.9 Geomet,850106,0.24,71.00,Pcs,17.04,STD
901007,O-ring 9.25x1.78 FPM 75,810602,0.13,49.00,Pcs,6.37,STD
901008,Bushing Flange 30x34x45x30,800601,1.83,15.00,Pcs,27.45,STD
901009,Screw MC6S M5x45 12.9 Geomet,850109,0.27,72.00,Pcs,19.44,STD
901012,Screw MC6S M12x120 12.9 Geomet,850105,1.45,4.00,Pcs,5.80,STD
901020,Screw M6SH M12X20 10.9,850205,0.17,47.00,Pcs,7.99,STD
901021,"Fitting 1/2"" Str M (3/8"" hose)",820203,3.30,14.00,Pcs,46.20,STD
901024,"Ferrule (Presshylsa 1W) 1/2""",820408,0.77,102.00,Pcs,78.54,STD
901025,"Adapter 1/2"" M - 1/2"" M",820208,0.95,8.00,Pcs,7.60,STD
901044,"Screw UF6S 10,9 UNC, 3/8UNCX25H",850206,0.83,124.00,Pcs,102.92,STD
901047,Screw MC6S M16x100 12.9 Holokrome Geomet,850101,2.60,8.00,Pcs,20.80,STD
901050,Valve RPE3-062Z51/01200E3 (NG6 4:2),800402,74.03,2.00,Pcs,148.06,STD
901059,Screw MC6S M8x30 DIN912 12.9 Geomet,850207,0.27,102.00,Pcs,27.54,STD
901060,Washer Nordlock M6,850208,0.16,252.00,Pcs,40.32,STD
901064,O-ring 7.65x1.68 ArgoH NG4 square,810602,0.14,38.00,Pcs,5.32,STD
901065,Screw MC6S M12 X 65 12.9 Geomet,850105,0.51,122.00,Pcs,62.22,STD
901065,Screw MC6S M12 X 65 12.9 Geomet,QUARANTINE,0.51,4.00,Pcs,2.04,STD
901066,Pin CP 5X8 m6,810604,0.12,117.00,Pcs,14.04,STD
901068,"Adapter 8L - 1/4"" M",820105,2.42,21.00,Pcs,50.82,STD
901069,Tema (male) 2520 T-Series,800607,6.42,8.00,Pcs,51.36,STD
901070,Tema (fem) 2510 T,800607,13.69,6.00,Pcs,82.14,STD
901071,Tema Dust Protect (fem) 2516 T,800607,3.50,1.00,Pcs,3.50,STD
901075,Koenig Expander Plug MB 850-050 ,800404,0.50,50.00,Pcs,25.00,STD
901076,Koenig Expander Plug MB 850-070 ,800404,1.40,4.00,Pcs,5.60,STD
901104,"Fitting 1/4"" hose 11/16"" 90D ORFS",820303,9.00,7.00,Pcs,63.00,STD
901106,Contact AMP Jr P Timer 1.5-2.5 Sock,810203,0.16,25.00,Pcs,4.00,STD
901107,Contact AMP Jr P Timer 0.5-1.0 Sock,810203,0.13,96.00,Pcs,12.48,STD
901108,"Connector Econoseal, Rec.0.2-0.5mm",810201,0.09,45.00,Pcs,4.05,STD
901109,"Connector Econoseal, Tab 0.2-0.5mm",810201,0.16,35.00,Pcs,5.60,STD
901110,"Wire Seal, Econoseal MkII+",810201,0.09,50.00,Pcs,4.50,STD
901117,Valve Prop. 2way norm.clsd SP08-20,800502,150.30,1.00,Pcs,150.30,STD
901121,"Connector Housing, Carling, VC1-01",810203,2.12,1.00,Pcs,2.12,STD
901125,"Crimp Terminal, Female, PK25",810106,0.11,50.00,Pcs,5.50,STD
901126,"Summer, Micronics QMX-05 (5Volt)",810205,2.31,3.00,Pcs,6.93,STD
901132,"Adapter 13/16"" ORFS M - 3/4"" M",820304,3.99,20.00,Pcs,79.80,STD
901134,ORFS 90 deg. F Fitting T13/16 H3/8,820302,15.90,5.00,Pcs,79.50,STD
901139,ORFS Str. F Fitting T13/16 H3/8,820302,12.40,28.00,Pcs,347.20,STD
901141,"Adapter L 9/16"" ORFS",820307,4.01,9.00,Pcs,36.09,STD
901142,"Adapter 9/16"" ORFS F - 1/4"" F",820306,3.50,7.00,Pcs,24.50,STD
901143,"Adapter 13/16"" ORFS M - 3/8"" M",820305,1.58,38.00,Pcs,60.04,STD
901144,"Adapter 13/16"" ORFS M - 1/2"" M",820305,1.92,33.00,Pcs,63.36,STD
901148,"Crimp Terminal, Female, 2.5 mm2",810106,0.35,50.00,Pcs,17.50,STD
901162,"Adapter 1/4"" M - 9/16"" ORFS M",820306,1.71,30.00,Pcs,51.30,STD
901163,"Adapter 9/16"" ORFS 90D",820308,3.50,14.00,Pcs,49.00,STD
901164,"Adapter L 11/16"" ORFS",820307,5.16,15.00,Pcs,77.40,STD
901177,"Adapter L 13/16"" ORFS",820307,6.62,14.00,Pcs,92.68,STD
901192,Pin Crimp CDMA 2.5 (ILME),810205,0.30,20.00,Pcs,6.00,STD
901195,Connector Fastin Faston 4-Pol fem.,810106,0.97,2.00,Pcs,1.94,STD
901196,Connector Fastin Faston 8-Pol fem.,810106,2.30,2.00,Pcs,4.60,STD
901199,"Valve SequeVSQ-20-LM 30 Bar (G3/8"")",800404,23.58,1.00,Pcs,23.58,STD
901199,"Valve SequeVSQ-20-LM 30 Bar (G3/8"")",800505,23.58,4.00,Pcs,94.32,STD
901237,Connector Fastin Faston 1-Pol male,810203,0.26,20.00,Pcs,5.20,STD
901246,Econoseal Plug Housing 8p,810107,4.56,7.00,Pcs,31.92,STD
901247,Econoseal Double lock plate 8p Plug,810107,1.70,10.00,Pcs,17.00,STD
901270,"Velcro tape, 3M, B=25mm",810202,100.91,28.00,Pcs,"2,825.48",STD
901286,"Screw MC6S M10x25 DIN912 12,9 Geomet",850206,0.38,3.00,Pcs,1.14,STD
901289,Valve Check Pilot operated ERVH-G-1,810507,62.49,9.00,Pcs,562.41,STD
901290,Valve Pressure Relief UVP4/500/N420,810507,68.30,10.00,Pcs,683.00,STD
901292,"Nut ML6M M16x1,5 FZB",850203,0.35,4.00,Pcs,1.40,STD
901294,Valve Pilot Check 4CK120,800407,51.18,1.00,Pcs,51.18,STD
901304,Screw MC6S M6x16 12.9 Geom. Dri-loc,850108,0.24,28.00,Pcs,6.72,STD
901314,Plugg till kulventilinsats,800503,6.15,4.00,Pcs,24.60,STD
901315,"WEO Cartridge 1/4"" NBR",800503,6.52,8.00,Pcs,52.16,STD
901404,"Seal R09x50x61x4,2-U580/NBR PUR",810603,4.92,15.00,Pcs,73.80,STD
901407,"Adapter BSP 1/4""M - JIC 7/16""F",820406,3.39,36.00,Pcs,122.04,STD
902003,O-ring 35x2.2 NBR 70,810601,0.63,10.00,Pcs,6.30,STD
902008,Dust Prot. TEMA male 2526 T-Series,800607,1.67,13.00,Pcs,21.71,STD
902019,"Adapter 1/4"" M - 1/8"" F",820204,0.96,10.00,Pcs,9.60,STD
902026,Retainer ring SGH47,810603,0.26,26.00,Pcs,6.76,STD
902027,Retainer ring SGH55,800405,0.35,6.00,Pcs,2.10,STD
902045,Deutsch Connector DT06-2S (Plug),810106,0.71,18.00,Pcs,12.78,STD
902047,Deutsch Connector DT06-6S (Plug),810106,2.02,7.00,Pcs,14.14,STD
902048,Deutsch Connector DT06-8SA (Plug),810106,3.21,12.00,Pcs,38.52,STD
902049,Deutsch Connector DT04-2P (Recept.),810106,0.64,18.00,Pcs,11.52,STD
902050,Deutsch Connector DT04-4P (Recept.),810106,0.88,13.00,Pcs,11.44,STD
902051,Deutsch Connector DT04-6P (Recept.),810106,1.60,36.00,Pcs,57.60,STD
902052,Deutsch Connector DT04-8PA (Recept),810106,3.08,27.00,Pcs,83.16,STD
902053,Deutsch Secondary Lock Part W2S ,810106,0.09,6.00,Pcs,0.54,STD
902054,Deutsch Secondary Lock Part W4S ,810106,0.11,11.00,Pcs,1.21,STD
902055,Deutsch Secondary Lock Part W6S ,810106,0.18,6.00,Pcs,1.08,STD
902056,Deutsch Secondary Lock Part W8S ,810106,0.19,20.00,Pcs,3.80,STD
902057,Deutsch Secondary Lock Part W2P,810106,0.10,26.00,Pcs,2.60,STD
902059,Deutsch Secondary Lock Part W6P,810106,0.11,15.00,Pcs,1.65,STD
902060,Deutsch Secondary Lock Part W8P,810106,0.15,25.00,Pcs,3.75,STD
902061,Deutsch DT Socket 16-20 AWG,810203,0.37,240.00,Pcs,88.80,STD
902063,Deutsch Contact Rubber Blind Plug ,810203,0.10,50.00,Pcs,5.00,STD
902069,Nipple Grease M6x1 FZB Straight,810606,0.14,52.00,Pcs,7.28,STD
902086,HECR Roller/Slider Round Top,810205,63.07,2.00,Pcs,126.14,STD
902087,P9 Switch w CI01-02 Connector Black,810205,11.23,5.00,Pcs,56.15,STD
902126,Deutsch Secondary Lock Part W3P,810106,0.09,17.00,Pcs,1.53,STD
902127,Deutsch Connector DT04-3P (Recept.),810106,2.90,12.00,Pcs,34.80,STD
902129,Deutsch DTP Socket 12-14 AWG,810203,0.55,50.00,Pcs,27.50,STD
902135,"Hose SPT330/2SC SPECMA tape - 3/8""",030203,3.93,50.00,M,196.50,STD
902137,"Valve Shuttle in Manifold BSP 1/4""",800404,91.28,3.00,Pcs,273.84,STD
902140,Deutsch DTM Pin AWG 18-20,810203,0.25,128.00,Pcs,32.00,STD
902145,"Press Switch 25bar G1/4"" NO DT04-2P",810505,25.83,8.00,Pcs,206.64,STD
902146,Screw MC6S M12X90 12.9 Geomet,850105,1.02,77.00,Pcs,78.54,STD
902150,Screw MC6S M6x65 8.8 FZB,850108,0.07,297.00,Pcs,20.79,STD
902162,Nipple Grease M10x1 FZB Straight,810606,0.33,21.00,Pcs,6.93,STD
902163,Cable tie 186x4.8 Black,CABLE FACTORY ,0.06,"1,300.00",Pcs,78.00,STD
902165,"Nut U6M 1/2 UNF FZB ANSI B18,2",810404,0.25,21.00,Pcs,5.25,STD
902174,"Washer RB 4,3x9x0,8 A2",850208,0.01,200.00,Pcs,2.00,STD
902175,P9 Switch w CI01-02 Connector Green,810205,26.49,1.00,Pcs,26.49,STD
902176,Fitting R1/2” UF 1/2” ,820202,1.64,20.00,Pcs,32.80,STD
902177,Connector JPT GEH 6pol XCG2 (Blue),810106,0.25,4.00,Pcs,1.00,STD
902179,Connector JPT GEH 9pol XCG2 Yellow,810106,6.05,6.00,Pcs,36.30,STD
902180,Connector Multilock 040 16P (XCG2),810106,1.46,10.00,Pcs,14.60,STD
902181,Crimp Socket Multilock 040 AWG20-24,810203,0.17,100.00,Pcs,17.00,STD
902182,Econoseal Cap Housing 10p,810106,1.08,21.00,Pcs,22.68,STD
902183,Econoseal Cap Housing 12p,810106,3.50,10.00,Pcs,35.00,STD
902184,Econoseal Double Lockplate 10p hane,810106,1.31,5.00,Pcs,6.55,STD
902185,Econoseal Double Lock Plate 12p,810106,1.80,19.00,Pcs,34.20,STD
902193,Connector JPT GEH 6pol TAB (Blue),810106,3.20,5.00,Pcs,16.00,STD
902194,Contact AMP Jr P Timer 1.0-2.5 TAB,810203,0.12,50.00,Pcs,6.00,STD
902195,Contact AMP Jr P Timer 0.5-1.0 TAB,810203,0.38,100.00,Pcs,38.00,STD
902199,Econoseal Cap Housing 8p,810106,1.67,3.00,Pcs,5.01,STD
902296,Valve NG6 4:3On/Off(DG4V3C2) 12V,800606,90.04,3.00,Pcs,270.12,STD
902297,Valve lock Hforce SV08-40-0-N-00 HF NL,800506,69.63,5.00,Pcs,348.15,STD
902310,"Fitting 1/4"" hose 9/16"" ORFS ",820303,1.72,23.00,Pcs,39.56,STD
902315,"Fitting 1/4"" hose 11/16"" ORFS ",820303,2.67,14.00,Pcs,37.38,STD
902338,Contact AWG16 to JST WPZ 36pol.,810106,0.19,100.00,Pcs,19.00,STD
902339,Sealing Plug to JST WPZ 36pol.,810106,0.25,40.00,Pcs,10.00,STD
902340,Contact AWG20 to JST WPZ 36pol.,810106,0.19,40.00,Pcs,7.60,STD
902342,Bushing Slide 70x75x55,800605,8.60,10.00,Pcs,86.00,STD
902344,"Fitting 1/4"" hose 12L",820104,5.16,15.00,Pcs,77.40,STD
902345,"Fitting 1/4"" hose 8L",820104,1.26,23.00,Pcs,28.98,STD
902346,"Fitting 3/8"" hose 12L 45D",820103,1.62,25.00,Pcs,40.50,STD
902349,"Fitting 1/4"" hose banjo",820204,8.70,34.00,Pcs,295.80,STD
902351,"Fitting PA 3/8"" 12L P85-06-12L L36",820103,9.66,23.00,Pcs,222.18,STD
902353,"Fitting 1/2"" hose banjo",820202,29.30,30.00,Pcs,879.00,STD
902354,"Fitting 1/2"" hose 15L",820102,1.66,20.00,Pcs,33.20,STD
902355,"Fitting 1/2"" hose 15L 90D",820102,2.81,17.00,Pcs,47.77,STD
902359,"Fitting 3/8"" hose 12L",820104,3.70,21.00,Pcs,77.70,STD
902360,"Fitting PA 1/2"" 15L P85-08-15L L38",820102,10.62,22.00,Pcs,233.64,STD
902361,"Fitting 1/2"" hose 12L",820102,24.06,26.00,Pcs,625.56,STD
902368,"Adapter 1/4""- bulkhead- 10L, L23",820109,1.92,8.00,Pcs,15.36,STD
902369,"Adapter 3/8"" - bulkhead - 12L",820109,2.67,9.00,Pcs,24.03,STD
902370,"Adapter 1/4"" - bulkhead - 6L",820109,4.76,4.00,Pcs,19.04,STD
902371,Adapter 8L - Bulkhead - 8L,820109,1.41,8.00,Pcs,11.28,STD
902372,Adapter 10L Bulkhead- 10L (X),820109,2.29,21.00,Pcs,48.09,STD
902373,Nut 15L KMM15L,820110,0.77,16.00,Pcs,12.32,STD
902374,Nut 12L KMM12L,820110,0.57,5.00,Pcs,2.85,STD
902375,"Adapter 15L - 1/2"" M (X)",820106,1.12,22.00,Pcs,24.64,STD
902376,"Adapter 12L - 3/8"" M (X)",820106,1.18,18.00,Pcs,21.24,STD
902377,"Adapter 15L - 3/8"" M (X)",820103,0.79,16.00,Pcs,12.64,STD
902378,"Adapter 8L - 1/4"" M (X)",820106,0.94,29.00,Pcs,27.26,STD
902379,"Adapter 6L - 1/4"" ( XGE06-LR1/4-JE)",820106,0.74,19.00,Pcs,14.06,STD
902381,"Adapter 6L - 1/8"" M (X)",820106,0.76,33.00,Pcs,25.08,STD
902390,"Fitting 1/4"" hose 10L",820104,3.90,27.00,Pcs,105.30,STD
902393,"Adapter 10L - 1/4"" M (X)",820106,0.58,19.00,Pcs,11.02,STD
902393,"Adapter 10L - 1/4"" M (X)",QUARANTINE,0.58,10.00,Pcs,5.80,STD
902401,GEOfit Back Lid Kit,040204,7.06,1.00,Pcs,7.06,STD
902403,Bracket GEOfit Mounting,040204,14.64,2.00,Pcs,29.28,STD
902405,GEOfit Nipple Plate Dust Cap,040204,5.55,2.00,Pcs,11.10,STD
902408,GEOfit Coupling DN 12.5,040204,45.79,1.00,Pcs,45.79,STD
902409,Nipple Grease GEOfit 18x1 Fem,040204,35.95,1.00,Pcs,35.95,STD
902410,GEOfit Grease Coupling,040204,69.25,2.00,Pcs,138.50,STD
902415,"Adapter WEO 3/4"" - G1/2"" FEM",800404,2.93,14.00,Pcs,41.02,STD
902419,"Adapter WEO 1/2"" - G1/2"" FEM",800404,3.23,8.00,Pcs,25.84,STD
902421,Washer BRB M5 FZB,810104,0.01,12.00,Pcs,0.12,STD
902423,Set screw P6SS M8x16 45H,810603,0.06,255.00,Pcs,15.30,STD
902424,Screw MLC6S M12x25 8.8,850205,0.37,59.00,Pcs,21.83,STD
902427,Screw MC6S M12x45 12.9 GEO,850205,0.39,16.00,Pcs,6.24,STD
902430,Seal Simrit Wiper PU5 53x4x45,810505,1.34,8.00,Pcs,10.72,STD
902432,Seal Simrit Wiper PU5 70x78x76x4,800406,1.92,6.00,Pcs,11.52,STD
902433,Screw MC6S M3x12 FZB,850109,0.02,25.00,Pcs,0.50,STD
902434,Nut LM6M M3 FZB,850109,0.01,50.00,Pcs,0.50,STD
902440,Screw MLC6S M10x25 FZB ,850106,0.22,101.00,Pcs,22.22,STD
902442,Screw M6SH M6x20 8.8 FZB ,850208,0.02,52.00,Pcs,1.04,STD
902448,"Press. Sw. 5bar G1/4"", NO, DT04-2P",810505,61.80,16.00,Pcs,988.80,STD
902449,"Adapter L 1/4"" (x2) M - 1/4"" F",820207,4.82,3.00,Pcs,14.46,STD
902453,Nipple Grease M6x1 FZB 90 Deg,810606,0.65,27.00,Pcs,17.55,STD
902464,"O-ring 31,47x1,78 NBR for GEOfit",800502,0.03,2.00,Pcs,0.06,STD
902479,"O-ring 25x2, NBR70",800305,0.13,8.00,Pcs,1.04,STD
902480,Screw MC6S M16x80 8.8 FZB (FThred),850103,1.46,28.00,Pcs,40.88,STD
902496,"Adapter 1/4"" M - 1/4"" F, swivel",820207,1.07,11.00,Pcs,11.77,STD
902501,"O-ring 60,0x5 FPM80",840109,1.26,82.00,Pcs,103.32,STD
902503,O-ring ORF90050G 90x5 FPM70 svart,840302,2.40,16.00,Pcs,38.40,STD
902504,O-ring ORF110050 110x5 FPM75,840109,1.89,39.00,Pcs,73.71,STD
902505,O-ring ORF50050 50x5 HNBR70,810507,0.00,16.00,Pcs,0.00,STD
902506,"O-ring 55,0x5 HNBR70",800406,1.11,24.00,Pcs,26.64,STD
902507,"O-ring 45,0x5 HNBR70",810507,1.02,4.00,Pcs,4.08,STD
902507,"O-ring 45,0x5 HNBR70",QUARANTINE,1.02,2.00,Pcs,2.04,STD
902508,O-ring 130x5 FPM70,840109,8.80,4.00,Pcs,35.20,STD
902509,O-ring 8.73x1.78 Atos NG6,810605,0.13,52.00,Pcs,6.76,STD
902513,Bushing Slide 45x50x35,800602,4.02,2.00,Pcs,8.04,STD
902514,Screw MC6SPB M10 H12X40,850106,1.21,53.00,Pcs,64.13,STD
902516,Retaining ring SGA 30X2 BN 821,810604,0.30,101.00,Pcs,30.30,STD
902525,Rectifier diode 1N4001,810106,0.06,40.00,Pcs,2.40,STD
902527,O-ring kit X07,810505,15.14,3.00,Pcs,45.42,STD
902532,"Adapter 12L - 1/4"" M (X)",820104,0.96,4.00,Pcs,3.84,STD
902532,"Adapter 12L - 1/4"" M (X)",QUARANTINE,0.96,2.00,Pcs,1.92,STD
902543,Retainer JST WPZ 36 pol purple,810106,1.39,2.00,Pcs,2.78,STD
902548,Wedge Deutsch W12P,810106,0.22,7.00,Pcs,1.54,STD
902549,Wedge Deutch W12S,810203,0.21,8.00,Pcs,1.68,STD
902550,Connector Deutsch DT06-12SA,810203,4.77,4.00,Pcs,19.08,STD
902551,Connector Deutsch DT04-12PA,810106,3.11,5.00,Pcs,15.55,STD
902552,"Socket Relay 5pol Mini, Stackable",810205,1.31,9.00,Pcs,11.79,STD
902553,Relay 12V Relay 5-pin SPSD w diod,810205,4.97,4.00,Pcs,19.88,STD
902554,Retainer ring RS 6 DIN6799 ,810603,0.02,100.00,Pcs,2.00,STD
902559,Set screw P6SS M6x6 45H ,810603,0.02,280.00,Pcs,5.60,STD
902561,Screw MC6SPB M12 H16x55,850105,3.31,44.00,Pcs,145.64,STD
902562,Screw MC6S M10x70 12.9 Geomet,850106,0.48,18.00,Pcs,8.64,STD
902563,Screw MC6S M12x60H 12.9 Geomet,850105,1.27,55.00,Pcs,69.85,STD
902564,Screw MLC6S M16x35 8.8,850203,1.10,1.00,Pcs,1.10,STD
902566,Bushing Slide 60x65x45,800605,6.63,30.00,Pcs,198.90,STD
902567,Seal Simrit Wiper PU5 60x68x66x4,800406,1.81,13.00,Pcs,23.53,STD
902568,Washer SRB 21x37x3 FZB ,850101,0.09,85.00,Pcs,7.65,STD
902570,Washer BRB 25x45x4 HB 200 FZB,830201,0.25,66.00,Pcs,16.50,STD
902571,"O-ring 15x2, NBR70",810605,0.05,12.00,Pcs,0.60,STD
902572,Screw MLC6S M10X16 10.9 DIN 7984,850206,0.42,154.00,Pcs,64.68,STD
902573,Screw MC6SPB M8 H10x35 12.9,850107,0.99,85.00,Pcs,84.15,STD
902574,Screw MC6SPB M6 H8x45 12.9,850108,0.90,72.00,Pcs,64.80,STD
902575,Pin FRP 8x30 DIN1481,810604,0.09,119.00,Pcs,10.71,STD
902576,Screw MC6SPB M6 H8x55 12.9,850108,1.10,90.00,Pcs,99.00,STD
902577,O-ring 12x2 NBR70,810604,0.03,4.00,Pcs,0.12,STD
902578,Pin CP 3x10 m6,810603,0.13,29.00,Pcs,3.77,STD
902579,Bushing Spring E26x20x40-1,810604,6.12,10.00,Pcs,61.20,STD
902582,Washer Nordlock M27,850202,1.88,6.00,Pcs,11.28,STD
902583,Nut ML6M M27x2 FZB,850202,1.99,9.00,Pcs,17.91,STD
902585,Screw MC6S M16x40 12.9 Geomet,850203,1.03,6.00,Pcs,6.18,STD
902587,Adapter EVT 06L (XET06L) w. o-ring,820108,5.03,12.00,Pcs,60.36,STD
902595,"Adapter 11/16"" ORFS M-90D-11/16"" F",820308,2.98,12.00,Pcs,35.76,STD
902597,Connector Superseal 1.5 4-Way TAB,810201,1.20,2.00,Pcs,2.40,STD
902598,Connector Superseal 1.5 4-Way REC,810201,2.10,2.00,Pcs,4.20,STD
902614,"Adapter 1/2"" M - 12L M",820104,1.69,21.00,Pcs,35.49,STD
902617,Adapter L 12L M - 90D - 12L F,820307,6.06,11.00,Pcs,66.66,STD
902620,"Adapter 1/4"" M - 7/16"" JIC M",820405,6.40,3.00,Pcs,19.20,STD
902622,"Adapter L 7/16""(x2) JIC M-7/16"" F",820406,4.63,13.00,Pcs,60.19,STD
902625,Deutsch Secondary Lock Part W3S,810106,0.40,5.00,Pcs,2.00,STD
902626,Deutsch connector DT06-3S,810106,2.80,5.00,Pcs,14.00,STD
902631,"Adapter 1/4"" M- 90D- 1/4"" M swivel",820207,2.63,11.00,Pcs,28.93,STD
902634,Contact Superseal 1.5 TAB AWG16-20,810203,0.40,30.00,Pcs,12.00,STD
902636,"Adapter 11/16"" ORFS M- 3/8"" M ",820306,1.78,8.00,Pcs,14.24,STD
902637,Adapter 12L 90D EVW-O-12L,820105,7.30,24.00,Pcs,175.20,STD
902640,Adapter T 8L(x3) EVT med o-ring,820110,5.57,9.00,Pcs,50.13,STD
902642,"Adapter 1/2"" M - 15L M",820106,4.43,20.00,Pcs,88.60,STD
902643,"Fitting 3/8"" 90deg ORFS11/16"" inv",820302,8.70,88.00,Pcs,765.60,STD
902645,Nut KMM-08S/10L,820110,0.42,35.00,Pcs,14.70,STD
902646,"Cap G1/4""",820210,0.78,5.00,Pcs,3.90,STD
902648,"Cap G3/8""",820203,0.87,14.00,Pcs,12.18,STD
902650,"Adapter 8L - 3/8""",820106,1.22,25.00,Pcs,30.50,STD
902667,Econoseal Cap housing 2-pol,810201,1.94,4.00,Pcs,7.76,STD
902668,Econoseal Double lock plate 2-pol,810201,1.70,4.00,Pcs,6.80,STD
902672,Nut LM6M M4 FZB,850208,0.01,200.00,Pcs,2.00,STD
902674,"O-ring 18x2, NBR70",810602,0.06,29.00,Pcs,1.74,STD
902675,"O-ring 16x2, NBR70",810602,0.06,7.00,Pcs,0.42,STD
902679,Screw MF6S M6x16 10.9 FZB DIN7991,850108,0.04,18.00,Pcs,0.72,STD
902682,"OFEVW-08 Adapter 90Deg ORFS 13/16""-16",820308,2.85,6.00,Pcs,17.10,STD
902689,Washer RBS 17x28x2.5 FZB,810602,0.08,1.00,Pcs,0.08,STD
902689,Washer RBS 17x28x2.5 FZB,850202,0.08,5.00,Pcs,0.40,STD
902691,Retainer ring RS 8 DIN6799,810602,0.05,4.00,Pcs,0.20,STD
902707,"Seal kit GEOfit 1/2"" ",040204,5.06,7.00,Pcs,35.42,STD
902723,Adapter 15L - 90D - 15L,820105,4.69,18.00,Pcs,84.42,STD
902733,"Fitting straight 1/2""",820202,5.94,60.00,Pcs,356.40,STD
902735,"Fitting straight 1/4"", 9/16""-18 JIC",820402,5.28,30.00,Pcs,158.40,STD
902764,Tool extraction GEOfit pins,040204,167.58,2.00,Pcs,335.16,STD
902772,Econoseal Double Lockplate 10p hona,810201,1.90,4.00,Pcs,7.60,STD
902773,Econoseal Housing 10p female,810201,2.54,3.00,Pcs,7.62,STD
902780,Screw MC6S M4x12 8.8 FZB,810104,0.02,12.00,Pcs,0.24,STD
902791,"T-Adapter 10L F,10L Mx2, X-ET10L-4",820110,3.88,26.00,Pcs,100.88,STD
902795,Nut M6M 8 M8,850207,0.02,26.00,Pcs,0.52,STD
902818,Bushing Spring E24x18x30-1,810603,4.76,41.00,Pcs,195.16,STD
902838,Washer BRB M4 FZB,810104,0.01,12.00,Pcs,0.12,STD
902841,Fast in Fast on 8-pol Male,810106,5.20,2.00,Pcs,10.40,STD
